"customer_id","churn_label","churn_reason"
"0818-OCPZO",True,"Competitor offered more data"
"1447-GIQMR",True,"Competitor offered more data"
"0872-NXJYS",True,"Competitor offered more data"
"9412-ARGBX",True,"Competitor made better offer"
"1389-CXMLU",True,"Competitor made better offer"
"5561-NWEVX",True,"Price too high"
"2737-WFVYW",True,"Product dissatisfaction"
"2272-QAGFO",True,"Service dissatisfaction"
"9850-OWRHQ",True,"Lack of self-service on Website"
"3768-NLUBH",True,"Network reliability"
"8676-TRMJS",True,"Limited range of services"
"7359-SSBJK",True,"Lack of affordable download/upload speed"
"0685-MLYYM",True,"Long distance charges"
"8182-PNAGI",True,"Extra data charges"
"7957-RYHQD",True,"Price too high"
"2180-DXNEG",True,"Product dissatisfaction"
"5515-AKOAJ",True,"Service dissatisfaction"
"8976-OQHGT",True,"Lack of self-service on Website"
"6230-BSUXY",True,"Network reliability"
"5294-CDGWY",True,"Don't know"
"5295-PCJOO",True,"Don't know"
"9863-JZAIC",True,"Don't know"
"7660-HDPJV",True,"Poor expertise of online support"
"7931-PXHFC",True,"Poor expertise of phone support"
"3990-QYKBE",True,"Competitor had better devices"
"4919-MOAVT",True,"Competitor offered higher download speeds"
"3090-HAWSU",True,"Competitor offered more data"
"9820-RMCQV",True,"Competitor made better offer"
"7839-QRKXN",True,"Competitor had better devices"
"5204-QZXPU",True,"Competitor had better devices"
"4597-ELFTS",True,"Competitor offered higher download speeds"
"8450-JOVAH",True,"Competitor offered higher download speeds"
"1113-IUJYX",True,"Competitor offered higher download speeds"
"9274-CNFMO",True,"Competitor offered more data"
"7758-XKCBS",True,"Competitor offered more data"
"8992-JQYUN",True,"Competitor offered more data"
"0617-AQNWT",True,"Competitor made better offer"
"2446-PLQVO",True,"Don't know"
"3005-NFMTA",True,"Price too high"
"8784-CGILN",True,"Product dissatisfaction"
"5389-FFVKB",True,"Service dissatisfaction"
"8444-WRIDW",True,"Lack of self-service on Website"
"9451-LPGOO",True,"Network reliability"
"5868-YWPDW",True,"Limited range of services"
"2025-JKFWI",True,"Lack of affordable download/upload speed"
"4078-SAYYN",True,"Long distance charges"
"9940-HPQPG",True,"Extra data charges"
"6618-RYATB",True,"Price too high"
"9079-YEXQJ",True,"Product dissatisfaction"
"2685-SREOM",True,"Service dissatisfaction"
"0402-CQAJN",True,"Lack of self-service on Website"
"6692-UDPJC",True,"Network reliability"
"1273-MTETI",True,"Don't know"
"5480-HPRRX",True,"Attitude of support person"
"0295-PPHDO",True,"Attitude of support person"
"1195-OIYEJ",True,"Attitude of support person"
"5906-CVLHP",True,"Attitude of service provider"
"4501-EQDRN",True,"Attitude of service provider"
"2990-HWIML",True,"Attitude of service provider"
"7384-GHBPI",True,"Attitude of support person"
"7603-USHJS",True,"Attitude of support person"
"7234-FECYN",True,"Attitude of support person"
"5876-HZVZM",True,"Attitude of service provider"
"1400-MMYXY",True,"Attitude of service provider"
"3085-QUOZK",True,"Attitude of service provider"
"3926-CUQZX",True,"Don't know"
"1041-RXHRA",True,"Attitude of support person"
"1750-CSKKM",True,"Attitude of support person"
"7142-HVGBG",True,"Attitude of service provider"
"8267-ZNYVZ",True,"Attitude of service provider"
"6457-GIRWB",True,"Attitude of service provider"
"1450-SKCVI",True,"Attitude of support person"
"5570-PTWEH",True,"Attitude of support person"
"6502-MJQAE",True,"Attitude of support person"
"7693-LCKZL",True,"Attitude of service provider"
"0032-PGELS",True,"Attitude of service provider"
"6797-LNAQX",True,"Attitude of service provider"
"6394-MFYNG",True,"Attitude of support person"
"1564-NTYXF",True,"Attitude of support person"
"8155-IBNHG",True,"Attitude of support person"
"0886-QGENL",True,"Attitude of service provider"
"8739-WWKDU",True,"Attitude of service provider"
"8685-WHQPW",True,"Attitude of service provider"
"4745-LSPLO",True,"Attitude of support person"
"8083-YTZES",True,"Attitude of support person"
"7240-FQLHE",True,"Attitude of support person"
"6664-FPDAC",True,"Attitude of service provider"
"0786-VSSUD",True,"Attitude of service provider"
"3976-BWUCK",True,"Attitude of service provider"
"3585-ISXZP",True,"Attitude of support person"
"6583-QGCSI",True,"Competitor made better offer"
"4174-LPGTI",True,"Moved"
"2108-XWMPY",True,"Moved"
"6304-IJFSQ",True,"Moved"
"0093-XWZFY",True,"Competitor had better devices"
"1980-KXVPM",True,"Competitor offered higher download speeds"
"7703-ZEKEF",True,"Competitor offered more data"
"0723-DRCLG",True,"Competitor made better offer"
"5482-NUPNA",True,"Competitor had better devices"
"1122-JWTJW",True,"Competitor had better devices"
"1699-HPSBG",True,"Competitor offered higher download speeds"
"8775-CEBBJ",True,"Competitor offered higher download speeds"
"6894-LFHLY",True,"Competitor offered higher download speeds"
"0639-TSIQW",True,"Competitor offered more data"
"8361-LTMKD",True,"Competitor offered more data"
"7590-VHVEG",False,NULL
"5575-GNVDE",False,NULL
"7795-CFOCW",False,NULL
"1452-KIOVK",False,NULL
"6713-OKOMC",False,NULL
"6388-TABGU",False,NULL
"9763-GRSKD",False,NULL
"7469-LKBCI",False,NULL
"8091-TTVAX",False,NULL
"5129-JLPIS",False,NULL
"3655-SNQYZ",False,NULL
"8191-XWSZG",False,NULL
"9959-WOFKT",False,NULL
"4183-MYFRB",False,NULL
"1680-VDCWW",False,NULL
"3638-WEABW",False,NULL
"6322-HRPFA",False,NULL
"6865-JZNKO",False,NULL
"5248-YGIJN",False,NULL
"3841-NFECX",False,NULL
"4929-XIHVW",False,NULL
"6827-IEAUQ",False,NULL
"7310-EGVHZ",False,NULL
"3413-BMNZE",False,NULL
"6234-RAAPL",False,NULL
"6572-ADKRS",False,NULL
"8865-TNMNX",False,NULL
"9489-DEDVP",False,NULL
"9867-JCZSP",False,NULL
"4671-VJLCL",False,NULL
"4080-IIARD",False,NULL
"7639-LIAYI",False,NULL
"2954-PIBKO",False,NULL
"8012-SOUDQ",False,NULL
"6575-SUVOI",False,NULL
"4667-QONEA",False,NULL
"8769-KKTPH",False,NULL
"5067-XJQFU",False,NULL
"3957-SQXML",False,NULL
"5954-BDFSG",False,NULL
"0434-CSFON",False,NULL
"1215-FIGMP",False,NULL
"0526-SXDJP",False,NULL
"0557-ASKVU",False,NULL
"5122-CYFXA",False,NULL
"8627-ZYGSZ",False,NULL
"3410-YOQBQ",False,NULL
"3170-NMYVV",False,NULL
"7410-OIEDU",False,NULL
"2273-QCKXA",False,NULL
"0731-EBJQB",False,NULL
"1891-QRQSA",False,NULL
"8028-PNXHQ",False,NULL
"5630-AHZIL",False,NULL
"2673-CXQEU",False,NULL
"6416-JNVRK",False,NULL
"5590-ZSKRV",False,NULL
"0191-ZHSKZ",False,NULL
"3887-PBQAO",False,NULL
"8108-UXRQN",False,NULL
"9919-YLNNG",False,NULL
"0318-ZOPWS",False,NULL
"4445-ZJNMU",False,NULL
"4808-YNLEU",False,NULL
"1862-QRWPE",False,NULL
"2796-NNUFI",False,NULL
"3016-KSVCP",False,NULL
"4767-HZZHQ",False,NULL
"2424-WVHPL",False,NULL
"7233-PAHHL",False,NULL
"6067-NGCEU",False,NULL
"9848-JQJTX",False,NULL
"9803-FTJCG",False,NULL
"3212-KXOCR",False,NULL
"6380-ARCEH",False,NULL
"3679-XASPY",False,NULL
"7123-WQUHX",False,NULL
"5386-THSLQ",False,NULL
"6180-YBIQI",False,NULL
"6728-DKUCO",False,NULL
"9750-BOOHV",False,NULL
"8597-CWYHH",False,NULL
"2848-YXSMW",False,NULL
"4549-ZDQYY",False,NULL
"5712-AHQNN",False,NULL
"5256-SKJGO",False,NULL
"3071-VBYPO",False,NULL
"9560-BBZXK",False,NULL
"8402-OOOHJ",False,NULL
"9445-ZUEQE",False,NULL
"1091-SOZGA",False,NULL
"2928-HLDBA",False,NULL
"6497-TILVL",False,NULL
"7219-TLZHO",False,NULL
"4622-YNKIJ",False,NULL
"6734-PSBAW",False,NULL
"3930-ZGWVE",False,NULL
"2639-UGMAZ",False,NULL
"2876-GZYZC",False,NULL
"8587-XYZSF",False,NULL
"7799-LGRDP",False,NULL
"7850-VWJUU",False,NULL
"3774-VBNXY",False,NULL
"6217-KDYWC",False,NULL
"3146-MSEGF",False,NULL
"1095-WGNGG",False,NULL
"2636-SJDOU",False,NULL
"1131-QQZEB",False,NULL
"5716-EZXZN",False,NULL
"6837-BJYDQ",False,NULL
"6440-DKQGE",False,NULL
"3466-BYAVD",False,NULL
"3780-YVMFA",False,NULL
"1679-JRFBR",False,NULL
"9073-ZZIAY",False,NULL
"3077-RSNTJ",False,NULL
"6551-GNYDG",False,NULL
"9167-APMXZ",False,NULL
"2749-CTKAJ",False,NULL
"6371-NZYEG",False,NULL
"7554-NEWDD",False,NULL
"8992-VONJD",False,NULL
"4482-EWFMI",False,NULL
"4648-YPBTM",False,NULL
"2907-ILJBN",False,NULL
"6345-FZOQH",False,NULL
"5997-OPVFA",False,NULL
"1159-WFSGR",False,NULL
"7654-YWJUF",False,NULL
"6727-IOTLZ",False,NULL
"5918-VUKWP",False,NULL
"1744-JHKYS",False,NULL
"5947-SGKCL",False,NULL
"3712-PKXZA",False,NULL
"6582-OIVSP",False,NULL
"5524-KHNJP",False,NULL
"4827-USJHP",False,NULL
"8167-GJLRN",False,NULL
"0956-SYCWG",False,NULL
"8017-UVSZU",False,NULL
"7100-FQPRV",False,NULL
"2984-RGEYA",False,NULL
"9680-NIAUV",False,NULL
"2146-EGVDT",False,NULL
"2604-IJPDU",False,NULL
"9178-JHUVJ",False,NULL
"6168-YBYNP",False,NULL
"7255-SSFBC",False,NULL
"3645-DEYGF",False,NULL
"9323-HGFWY",False,NULL
"8544-GOQSH",False,NULL
"3363-DTIVD",False,NULL
"7018-WBJNK",False,NULL
"9142-KZXOP",False,NULL
"7674-YTAFD",False,NULL
"6348-SNFUS",False,NULL
"1347-KTTTA",False,NULL
"4195-NZGTA",False,NULL
"7157-SMCFK",False,NULL
"4709-LKHYG",False,NULL
"2504-DSHIH",False,NULL
"0699-NDKJM",False,NULL
"9286-BHDQG",False,NULL
"0230-WEQUW",False,NULL
"2040-LDIWQ",False,NULL
"6496-JDSSB",False,NULL
"4443-EMBNA",False,NULL
"6469-MRVET",False,NULL
"5961-VUSRV",False,NULL
"6778-JFCMK",False,NULL
"6341-JVQGF",False,NULL
"4811-JBUVU",False,NULL
"0945-TSONX",False,NULL
"2651-ZCBXV",False,NULL
"3316-UWXUY",False,NULL
"7083-MIOPC",False,NULL
"1984-GPTEH",False,NULL
"0621-JFHOL",False,NULL
"9903-LYSAB",False,NULL
"9227-UAQFT",False,NULL
"7301-ABVAD",False,NULL
"6614-FHDBO",False,NULL
"7576-ASEJU",False,NULL
"9058-HRZSV",False,NULL
"4522-AKYLR",False,NULL
"0221-WMXNQ",False,NULL
"0303-UNCIP",False,NULL
"0959-WHOKV",False,NULL
"4075-JFPGR",False,NULL
"3282-ZISZV",False,NULL
"3675-YDUPJ",False,NULL
"4111-BNXIF",False,NULL
"7017-VFHAY",False,NULL
"6655-LHBYW",False,NULL
"5046-NUHWD",False,NULL
"7529-ZDFXI",False,NULL
"7605-BDWDC",False,NULL
"1950-KSVVJ",False,NULL
"0123-CRBRT",False,NULL
"6292-TOSSS",False,NULL
"3197-ARFOY",False,NULL
"7014-ZZXAW",False,NULL
"7633-MVPUY",False,NULL
"4716-HHKQH",False,NULL
"3179-GBRWV",False,NULL
"8645-KWHJO",False,NULL
"4130-MZLCC",False,NULL
"0314-TKOSI",False,NULL
"8229-MYEJZ",False,NULL
"2080-SRCDE",False,NULL
"9577-WJVCQ",False,NULL
"6202-DYYFX",False,NULL
"3808-HFKDE",False,NULL
"3727-OWVYD",False,NULL
"2294-SALNE",False,NULL
"4847-TAJYI",False,NULL
"1563-IWQEX",False,NULL
"8203-XJZRC",False,NULL
"6556-DBKZF",False,NULL
"6851-WEFYX",False,NULL
"2985-JUUBZ",False,NULL
"0895-LMRSF",False,NULL
"8266-VBFQL",False,NULL
"8181-YHCMF",False,NULL
"2240-HSJQD",False,NULL
"1248-DYXUB",False,NULL
"4115-BNPJY",False,NULL
"3167-SNQPL",False,NULL
"4091-TVOCN",False,NULL
"1098-TDVUQ",False,NULL
"7277-OZCGZ",False,NULL
"1557-EMYVT",False,NULL
"2799-ARNLO",False,NULL
"5027-YOCXN",False,NULL
"3973-SKMLN",False,NULL
"6745-JEFZB",False,NULL
"9880-TDQAC",False,NULL
"8705-WZCYL",False,NULL
"7102-JJVTX",False,NULL
"8626-PTQGE",False,NULL
"4983-CLMLV",False,NULL
"5701-YVSVF",False,NULL
"5697-GOMBF",False,NULL
"2739-CACDQ",False,NULL
"9385-EHGDO",False,NULL
"9498-FIMXL",False,NULL
"2379-GYFLQ",False,NULL
"2088-IEBAU",False,NULL
"7982-VCELR",False,NULL
"6035-BXTTY",False,NULL
"6885-PKOAM",False,NULL
"7520-HQWJU",False,NULL
"9639-BUJXT",False,NULL
"5924-SNGKP",False,NULL
"0021-IKXGC",False,NULL
"8966-SNIZF",False,NULL
"6243-OZGFH",False,NULL
"4654-DLAMQ",False,NULL
"0513-RBGPE",False,NULL
"5160-UXJED",False,NULL
"4115-NZRKS",False,NULL
"3351-NGXYI",False,NULL
"8984-EYLLL",False,NULL
"9833-TGFHX",False,NULL
"9294-TDIPC",False,NULL
"5229-DTFYB",False,NULL
"0104-PPXDV",False,NULL
"5176-LMJXE",False,NULL
"3583-KRKMD",False,NULL
"9069-LGEUL",False,NULL
"7302-ZHMHP",False,NULL
"9571-EDEBV",False,NULL
"3520-FJGCV",False,NULL
"6563-VRERX",False,NULL
"6122-EFVKN",False,NULL
"2805-EDJPQ",False,NULL
"6862-CQUMB",False,NULL
"7156-MXBJE",False,NULL
"6158-HDPXZ",False,NULL
"2863-IMQDR",False,NULL
"5686-CMAWK",False,NULL
"5651-CRHKQ",False,NULL
"8204-YJCLA",False,NULL
"6583-SZVGP",False,NULL
"1708-PBBOA",False,NULL
"8782-LKFPK",False,NULL
"5522-JBWMO",False,NULL
"3597-MVHJT",False,NULL
"9774-NRNAU",False,NULL
"0224-RLWWD",False,NULL
"9967-ATRFS",False,NULL
"3951-NJCVI",False,NULL
"2977-CEBSX",False,NULL
"0177-PXBAT",False,NULL
"2519-ERQOJ",False,NULL
"5876-QMYLD",False,NULL
"2277-AXSDC",False,NULL
"9442-JTWDL",False,NULL
"3067-SVMTC",False,NULL
"5495-GPSRW",False,NULL
"7606-BPHHN",False,NULL
"4742-DRORA",False,NULL
"0111-KLBQG",False,NULL
"4163-NCJAK",False,NULL
"5233-AOZUF",False,NULL
"5973-EJGDP",False,NULL
"1996-DBMUS",False,NULL
"7916-VCCPB",False,NULL
"4686-GEFRM",False,NULL
"5249-QYHEX",False,NULL
"2233-FAGXV",False,NULL
"5605-IYGFG",False,NULL
"7663-ZTEGJ",False,NULL
"3935-TBRZZ",False,NULL
"8111-BKVDS",False,NULL
"2055-SIFSS",False,NULL
"2806-MLNTI",False,NULL
"8734-DKSTZ",False,NULL
"4360-PNRQB",False,NULL
"6152-ONASV",False,NULL
"7781-HVGMK",False,NULL
"2181-UAESM",False,NULL
"6048-NJXHX",False,NULL
"2320-SLKMB",False,NULL
"4980-URKXC",False,NULL
"4376-KFVRS",False,NULL
"5886-VLQVU",False,NULL
"3577-AMVUX",False,NULL
"0771-WLCLA",False,NULL
"5628-RKIFK",False,NULL
"0206-TBWLC",False,NULL
"2937-FTHUR",False,NULL
"1910-FMXJM",False,NULL
"0732-OCQOC",False,NULL
"5168-MSWXT",False,NULL
"1090-ESELR",False,NULL
"8592-PLTMQ",False,NULL
"5760-WRAHC",False,NULL
"8847-GEOOQ",False,NULL
"4785-FCIFB",False,NULL
"8313-NDOIA",False,NULL
"5149-CUZUJ",False,NULL
"0942-KOWSM",False,NULL
"4237-CLSMM",False,NULL
"1452-VOQCH",False,NULL
"4719-UMSIY",False,NULL
"6614-VBEGU",False,NULL
"1480-BKXGA",False,NULL
"2996-XAUVF",False,NULL
"9076-AXYIK",False,NULL
"5968-XQIVE",False,NULL
"8896-RAZCR",False,NULL
"4933-IKULF",False,NULL
"1304-BCCFO",False,NULL
"4104-PVRPS",False,NULL
"3780-DDGSE",False,NULL
"4431-EDMIQ",False,NULL
"0486-LGCCH",False,NULL
"4612-SSVHJ",False,NULL
"5168-MQQCA",False,NULL
"7971-HLVXI",False,NULL
"9094-AZPHK",False,NULL
"3649-JPUGY",False,NULL
"4472-LVYGI",False,NULL
"3552-CTCYF",False,NULL
"6778-YSNIH",False,NULL
"5756-OZRIO",False,NULL
"6579-JPICP",False,NULL
"4134-BSXLX",False,NULL
"0505-SPOOW",False,NULL
"4374-YMUSQ",False,NULL
"4513-CXYIX",False,NULL
"3957-HHLMR",False,NULL
"7803-XOCCZ",False,NULL
"5736-YEJAX",False,NULL
"8981-FJGLA",False,NULL
"1135-LMECX",False,NULL
"4332-MUOEZ",False,NULL
"8535-SFUTN",False,NULL
"8677-HDZEE",False,NULL
"2475-MROZF",False,NULL
"3482-ABPKK",False,NULL
"6705-LXORM",False,NULL
"7531-GQHME",False,NULL
"5174-ITUMV",False,NULL
"4109-CYRBD",False,NULL
"0913-XWSCN",False,NULL
"0750-EBAIU",False,NULL
"8606-CIQUL",False,NULL
"3571-DPYUH",False,NULL
"7601-GNDYK",False,NULL
"0356-OBMAC",False,NULL
"8067-NIOYM",False,NULL
"1403-GYAFU",False,NULL
"4234-XTNEA",False,NULL
"1297-VQDRP",False,NULL
"5348-CAGXB",False,NULL
"0621-HJWXJ",False,NULL
"5844-QVTAT",False,NULL
"8905-IAZPF",False,NULL
"5394-MEITZ",False,NULL
"6859-QNXIQ",False,NULL
"2782-LFZVW",False,NULL
"2866-IKBTM",False,NULL
"7129-AZJDE",False,NULL
"2560-PPCHE",False,NULL
"4676-MQUEA",False,NULL
"8138-EALND",False,NULL
"3580-HYCSP",False,NULL
"1352-HNSAW",False,NULL
"2075-PUEPR",False,NULL
"1982-FEBTD",False,NULL
"5791-KAJFD",False,NULL
"2654-VBVPB",False,NULL
"1154-HYWWO",False,NULL
"2501-XWWTZ",False,NULL
"3716-UVSPD",False,NULL
"6815-ABQFQ",False,NULL
"7343-EOBEU",False,NULL
"3701-SFMUH",False,NULL
"6103-LIANB",False,NULL
"7319-VENRZ",False,NULL
"5846-NEQVZ",False,NULL
"6967-QIQRV",False,NULL
"5781-RFZRP",False,NULL
"0308-IVGOK",False,NULL
"7293-LSCDV",False,NULL
"7025-WCBNE",False,NULL
"5756-JYOJT",False,NULL
"6030-REHUX",False,NULL
"9548-LIGTA",False,NULL
"5150-LJNSR",False,NULL
"8270-RKSAP",False,NULL
"6522-YRBXD",False,NULL
"2640-LYMOV",False,NULL
"1423-BMPBQ",False,NULL
"2393-DIVAI",False,NULL
"4568-KNYWR",False,NULL
"8752-IMQOS",False,NULL
"0742-LAFQK",False,NULL
"0795-LAFGP",False,NULL
"0619-OLYUR",False,NULL
"5512-IDZEI",False,NULL
"0459-SPZHJ",False,NULL
"0215-BQKGS",False,NULL
"9244-ZVAPM",False,NULL
"8208-EUMTE",False,NULL
"5172-MIGPM",False,NULL
"1710-RCXUS",False,NULL
"0374-FIUCA",False,NULL
"5839-SUYVZ",False,NULL
"5173-ZXXXL",False,NULL
"1096-ADRUX",False,NULL
"2001-MCUUW",False,NULL
"2731-GJRDG",False,NULL
"4723-BEGSG",False,NULL
"6516-NKQBO",False,NULL
"8672-OAUPW",False,NULL
"8207-DMRVL",False,NULL
"2804-ETQDK",False,NULL
"6689-VRRTK",False,NULL
"7138-GIRSH",False,NULL
"9396-ZSFLL",False,NULL
"6464-KEXXH",False,NULL
"7134-MJPDY",False,NULL
"5240-CAOYT",False,NULL
"4059-IIEBK",False,NULL
"4881-JVQOD",False,NULL
"0516-UXRMT",False,NULL
"4851-BQDNX",False,NULL
"5148-HKFIR",False,NULL
"3003-CMDUU",False,NULL
"5016-IBERQ",False,NULL
"6797-UCJHZ",False,NULL
"2469-DTSGX",False,NULL
"9931-KGHOA",False,NULL
"1775-KWJKQ",False,NULL
"7665-VIGUD",False,NULL
"9411-TPQQV",False,NULL
"7954-MLBUN",False,NULL
