"customer_id","tenure_months","contract","paperless_billing","payment_method","monthly_charges","total_charges","cltv"
"4471-KXAUH",42,"Month-to-month",True,"Electronic check","84.30","3588.40",2514
"7638-QVMVY",7,"Month-to-month",True,"Electronic check","79.00","522.95",3735
"3244-DCJWY",1,"Month-to-month",True,"Electronic check","70.25","70.25",4133
"0875-CABNR",10,"Month-to-month",True,"Credit card (automatic)","84.60","865.55",3320
"7812-FZHPE",17,"Month-to-month",False,"Mailed check","24.10","409.90",4648
"4797-AXPXK",1,"Month-to-month",True,"Electronic check","60.00","60.00",4531
"5229-PRWKT",8,"Month-to-month",True,"Electronic check","86.55","649.65",4193
"6982-UQZLY",1,"Month-to-month",True,"Mailed check","20.85","20.85",3817
"5057-LCOUI",39,"Month-to-month",True,"Electronic check","50.75","2011.40",4119
"0193-ESZXP",58,"One year",True,"Credit card (automatic)","105.50","6205.50",5067
"4369-HTUIF",6,"Month-to-month",True,"Bank transfer (automatic)","85.15","503.60",5831
"0156-FVPTA",22,"Month-to-month",True,"Electronic check","54.20","1152.70",5102
"1984-FCOWB",70,"One year",True,"Electronic check","109.50","7674.55",4191
"0654-HMSHN",21,"Month-to-month",False,"Electronic check","104.40","2157.95",3796
"5287-QWLKY",71,"Month-to-month",True,"Credit card (automatic)","105.10","7548.10",5725
"5196-SGOAK",1,"Month-to-month",True,"Electronic check","75.70","75.70",4884
"1891-UAWWU",20,"Month-to-month",False,"Electronic check","90.80","1951.00",2312
"6108-OQZDQ",4,"Month-to-month",True,"Electronic check","97.95","384.50",2570
"0363-QJVFX",32,"Month-to-month",True,"Credit card (automatic)","108.15","3432.90",2541
"9840-DVNDC",6,"Month-to-month",True,"Credit card (automatic)","80.50","463.05",2181
"3096-JRDSO",27,"Month-to-month",True,"Bank transfer (automatic)","104.30","2867.75",3444
"8042-JVNFH",1,"Month-to-month",True,"Mailed check","71.35","71.35",5730
"3374-LXDEV",13,"Month-to-month",False,"Electronic check","89.40","1132.35",2226
"5049-GLYVG",1,"Month-to-month",False,"Mailed check","20.60","20.60",3618
"5883-GTGVD",19,"Month-to-month",True,"Electronic check","99.95","1931.75",3670
"4817-QRJSX",10,"Month-to-month",True,"Credit card (automatic)","81.00","818.05",2946
"2398-YPMUR",13,"Month-to-month",True,"Electronic check","70.15","916.75",5101
"9985-MWVIX",1,"Month-to-month",True,"Mailed check","70.15","70.15",5773
"1265-XTECC",68,"One year",True,"Credit card (automatic)","96.55","6581.90",5957
"2237-ZFSMY",39,"One year",True,"Electronic check","95.55","3692.85",2767
"4871-JTKJF",1,"Month-to-month",True,"Electronic check","69.65","69.65",4741
"1415-YFWLT",1,"Month-to-month",True,"Electronic check","89.30","89.30",3067
"6711-VTNRE",36,"Month-to-month",True,"Electronic check","87.55","3078.10",2558
"3500-RMZLT",15,"Month-to-month",True,"Mailed check","96.30","1426.75",2933
"4548-SDBKE",5,"Month-to-month",True,"Electronic check","85.20","474.80",4109
"8066-POXGX",13,"Month-to-month",True,"Electronic check","35.10","446.10",3104
"4143-OOBWZ",5,"Month-to-month",True,"Electronic check","81.30","416.30",3819
"7854-EKTJL",2,"Month-to-month",True,"Electronic check","19.60","35.85",2843
"9102-IAYHT",17,"Month-to-month",True,"Electronic check","85.45","1451.60",3670
"3422-LYEPQ",1,"Month-to-month",True,"Electronic check","71.00","71.00",4207
"2642-DTVCO",9,"Month-to-month",True,"Electronic check","85.05","746.50",5095
"4361-JEIVL",1,"Month-to-month",True,"Electronic check","44.40","44.40",4067
"1363-TXLSL",1,"Month-to-month",True,"Electronic check","70.30","70.30",4962
"9507-EXLTT",1,"Month-to-month",True,"Bank transfer (automatic)","79.35","79.35",3492
"9846-GKXAS",9,"Month-to-month",True,"Bank transfer (automatic)","90.80","809.75",2578
"6017-PPLPX",20,"Month-to-month",True,"Electronic check","70.45","1470.95",4773
"7136-RVDTZ",70,"One year",True,"Electronic check","45.25","3264.45",5824
"4581-SSPWD",3,"Month-to-month",True,"Electronic check","75.80","246.30",5475
"6927-WTFIV",20,"Month-to-month",False,"Credit card (automatic)","71.30","1389.20",3684
"3398-ZOUAA",21,"Month-to-month",True,"Electronic check","69.10","1474.75",3853
"0378-NHQXU",17,"Month-to-month",False,"Electronic check","88.25","1460.65",4041
"4512-ZUIYL",2,"Month-to-month",False,"Bank transfer (automatic)","70.00","153.05",2928
"7969-AULMZ",21,"Month-to-month",True,"Electronic check","97.35","2119.50",4321
"0568-ONFPC",5,"Month-to-month",True,"Bank transfer (automatic)","25.90","135.00",2102
"0733-VUNUW",24,"Month-to-month",True,"Bank transfer (automatic)","55.65","1400.55",4126
"4550-EVXNY",1,"Month-to-month",True,"Electronic check","69.65","69.65",2418
"2968-SSGAA",10,"Month-to-month",True,"Electronic check","100.60","1060.20",4001
"4844-JJWUY",1,"Month-to-month",True,"Electronic check","86.00","86.00",5359
"6777-TGHTM",53,"One year",True,"Credit card (automatic)","106.95","5785.50",5550
"3538-WZPHD",3,"Month-to-month",True,"Electronic check","29.60","79.45",2734
"4785-QRJHC",46,"One year",True,"Bank transfer (automatic)","59.90","2816.65",4011
"8610-WFCJF",49,"Month-to-month",True,"Electronic check","95.60","4783.50",5732
"4905-JEFDW",11,"One year",True,"Electronic check","41.60","470.60",3119
"7881-INRLC",45,"Month-to-month",True,"Credit card (automatic)","100.85","4740.00",4898
"0117-LFRMW",37,"Month-to-month",False,"Bank transfer (automatic)","40.20","1448.80",3627
"6172-FECYY",49,"Month-to-month",False,"Electronic check","84.50","4254.85",4639
"1965-AKTSX",14,"Month-to-month",True,"Electronic check","78.95","1101.85",5203
"4786-UKSNZ",1,"Month-to-month",False,"Mailed check","20.20","20.20",5418
"7248-VZQLC",47,"Month-to-month",True,"Bank transfer (automatic)","85.20","3969.35",4661
"0011-IGKFF",13,"Month-to-month",True,"Electronic check","98.00","1237.85",3714
"4192-GORJT",5,"Month-to-month",True,"Electronic check","94.45","498.10",4580
"6496-SLWHQ",3,"Month-to-month",True,"Electronic check","105.00","294.45",5960
"9912-GVSEQ",26,"Month-to-month",True,"Electronic check","93.85","2381.55",2591
"5383-MMTWC",8,"Month-to-month",True,"Electronic check","84.00","613.40",4819
"7240-ETPTR",9,"Month-to-month",True,"Electronic check","48.75","442.20",4359
"2202-CUYXZ",1,"Month-to-month",True,"Electronic check","84.85","84.85",3086
"5995-OIGLP",12,"Month-to-month",False,"Mailed check","56.65","654.85",3043
"6261-RCVNS",42,"One year",False,"Credit card (automatic)","73.90","3160.55",2774
"7951-QKZPL",33,"Two year",True,"Mailed check","24.50","740.30",5194
"3640-PHQXK",31,"Month-to-month",True,"Electronic check","89.90","2806.90",2031
"6877-LGWXO",18,"Month-to-month",False,"Electronic check","78.55","1422.65",3521
"8019-ENHXU",42,"Month-to-month",True,"Electronic check","99.45","4138.05",4624
"5167-GBFRE",4,"Month-to-month",True,"Bank transfer (automatic)","25.20","102.50",4694
"9033-EOXWV",12,"One year",False,"Mailed check","74.05","872.65",4149
"1324-NLTJE",15,"Month-to-month",False,"Credit card (automatic)","55.00","757.10",3167
"1522-VVDMG",7,"Month-to-month",True,"Electronic check","89.75","608.80",3807
"9185-TQCVP",14,"Month-to-month",True,"Electronic check","85.15","1139.20",4550
"5567-WSELE",3,"Month-to-month",True,"Electronic check","94.60","279.55",3019
"8063-RJYNF",16,"Month-to-month",True,"Electronic check","94.25","1483.25",2827
"0687-ZVTHB",65,"One year",False,"Credit card (automatic)","72.45","4653.85",4415
"9661-ACXBS",42,"Month-to-month",True,"Electronic check","105.20","4400.75",2317
"3727-RJMEO",6,"Month-to-month",True,"Electronic check","82.85","460.25",4458
"6646-VRFOL",53,"Month-to-month",True,"Electronic check","103.85","5485.50",5860
"5685-IIXLY",5,"Month-to-month",True,"Electronic check","83.60","404.20",4565
"4250-ZBWLV",68,"One year",False,"Electronic check","108.45","7176.55",4454
"5095-AESKG",3,"Month-to-month",True,"Credit card (automatic)","91.50","242.95",5646
"1871-MOWRM",12,"Month-to-month",False,"Bank transfer (automatic)","80.85","866.45",4306
"2027-OAQQC",43,"Month-to-month",True,"Bank transfer (automatic)","49.05","2076.20",4044
"9090-SGQXL",68,"Month-to-month",True,"Electronic check","105.30","7299.65",6284
"6595-YGXIT",25,"Month-to-month",True,"Electronic check","88.95","2291.20",3878
"9835-ZIITK",66,"One year",True,"Electronic check","110.85","7491.75",4281
"1555-DJEQW",70,"Two year",True,"Bank transfer (automatic)","114.20","7723.90",5947
"5649-TJHOV",27,"Month-to-month",False,"Bank transfer (automatic)","36.50","1032.00",4564
"0519-XUZJU",1,"Month-to-month",False,"Mailed check","70.75","70.75",3963
"6338-AVWCY",3,"Month-to-month",True,"Mailed check","40.15","130.75",4710
"9253-QXKBE",29,"Month-to-month",True,"Electronic check","94.45","2653.65",2233
"9445-SZLCH",36,"Month-to-month",True,"Bank transfer (automatic)","97.35","3457.90",4544
"7568-PODML",1,"Month-to-month",True,"Mailed check","45.30","45.30",4954
"5349-IECLD",2,"Month-to-month",False,"Electronic check","94.95","178.10",4493
"3945-GFWQL",12,"Month-to-month",True,"Electronic check","44.55","480.60",4162
"3797-VTIDR",1,"Month-to-month",True,"Electronic check","23.45","23.45",4517
"9526-BIHHD",1,"Month-to-month",False,"Mailed check","29.70","29.70",3383
"4523-WXCEF",59,"Month-to-month",False,"Electronic check","101.10","6039.90",4160
"8364-TRMMK",3,"Month-to-month",True,"Mailed check","50.65","151.30",2876
"3063-QFSZL",1,"Month-to-month",True,"Electronic check","55.40","55.40",2294
"8775-LHDJH",1,"Month-to-month",True,"Electronic check","90.60","90.60",2905
"3097-NQYSN",2,"Month-to-month",True,"Mailed check","86.85","156.35",5204
"3565-UNOCC",29,"Month-to-month",True,"Bank transfer (automatic)","99.05","2952.85",3179
"9249-FXSCK",52,"One year",True,"Credit card (automatic)","111.25","5916.45",4861
"5493-SDRDQ",2,"Month-to-month",True,"Mailed check","55.10","113.35",4235
"0871-URUWO",13,"Month-to-month",True,"Credit card (automatic)","102.25","1359.00",2003
"9190-MFJLN",19,"Month-to-month",True,"Credit card (automatic)","95.90","1777.90",2851
"1095-JUDTC",47,"Month-to-month",True,"Electronic check","95.05","4504.55",5214
"0870-VEMYL",5,"Month-to-month",False,"Credit card (automatic)","53.85","259.80",5435
"5385-SUIRI",52,"Month-to-month",True,"Electronic check","104.20","5568.35",5648
"3982-XWFZQ",42,"Month-to-month",True,"Electronic check","50.25","2203.65",4873
"4009-ALQFH",25,"Month-to-month",True,"Electronic check","99.50","2369.05",5932
"3627-FCRDW",9,"Month-to-month",False,"Electronic check","71.00","672.55",2236
"7562-GSUHK",16,"Month-to-month",True,"Credit card (automatic)","93.20","1573.70",5497
"4903-UYAVB",5,"Month-to-month",False,"Mailed check","19.35","126.05",3864
"6776-TLWOI",3,"Month-to-month",False,"Mailed check","19.85","64.55",2158
"4077-CROMM",31,"Month-to-month",True,"Electronic check","104.20","3243.45",5000
"2868-MZAGQ",1,"Month-to-month",True,"Electronic check","79.25","79.25",5533
"4847-QNOKA",1,"Month-to-month",True,"Bank transfer (automatic)","44.90","44.90",2632
"6379-RXJRQ",10,"Month-to-month",True,"Electronic check","70.10","659.65",2457
"8650-RHRKE",4,"Month-to-month",True,"Electronic check","29.65","118.50",4207
"0475-RIJEP",43,"Month-to-month",True,"Electronic check","77.85","3365.85",5107
"1260-TTRXI",4,"Month-to-month",False,"Electronic check","54.30","195.30",5834
"6328-ZPBGN",11,"Month-to-month",True,"Bank transfer (automatic)","95.15","997.65",4074
"4789-KWMXN",47,"One year",True,"Credit card (automatic)","110.85","5275.80",3344
"2867-UIMSS",1,"Month-to-month",False,"Electronic check","80.50","80.50",2734
"8111-RKSPX",4,"Month-to-month",True,"Bank transfer (automatic)","72.20","305.55",5668
"1585-MQSSU",17,"Month-to-month",False,"Mailed check","51.50","900.50",5659
"2856-NNASM",43,"Month-to-month",True,"Mailed check","89.55","3856.75",3802
"8559-CIZFV",21,"One year",False,"Mailed check","77.50","1625.00",5353
"7547-EKNFS",42,"Month-to-month",True,"Bank transfer (automatic)","95.25","3959.35",2075
"6769-DYBQN",46,"Month-to-month",False,"Electronic check","85.00","3969.40",2097
"4439-JMPMT",5,"Month-to-month",True,"Electronic check","85.75","470.95",3608
"2446-BEGGB",6,"Month-to-month",True,"Electronic check","98.25","560.60",3330
"1496-GGSUK",1,"Month-to-month",True,"Mailed check","25.70","25.70",4095
"2575-GFSOE",7,"Month-to-month",True,"Electronic check","69.00","506.90",5672
"2842-JTCCU",2,"Month-to-month",False,"Bank transfer (automatic)","46.05","80.35",4662
"3296-SILRA",1,"Month-to-month",True,"Mailed check","76.40","76.40",2426
"9681-OXGVC",5,"Month-to-month",True,"Electronic check","100.50","514.00",5180
"5180-UCIIQ",22,"Month-to-month",False,"Mailed check","40.05","880.20",2061
"7153-OANIO",1,"Month-to-month",False,"Electronic check","69.95","69.95",5066
"6521-YYTYI",1,"Month-to-month",True,"Electronic check","93.30","93.30",2578
"8878-HMWBV",3,"Month-to-month",True,"Electronic check","49.15","169.05",5598
"3751-KTZEL",1,"Month-to-month",False,"Mailed check","35.05","35.05",3706
"1977-STDKI",1,"Month-to-month",True,"Electronic check","73.00","73.00",4116
"5813-UECBU",33,"Month-to-month",True,"Credit card (automatic)","83.85","2716.30",2583
"0328-GRPMV",1,"Month-to-month",True,"Electronic check","70.10","70.10",3706
"4342-HENTK",2,"Month-to-month",True,"Electronic check","70.65","142.35",2189
"4195-SMMNX",2,"Month-to-month",False,"Mailed check","20.35","33.20",5627
"6956-SMUCM",3,"Month-to-month",True,"Credit card (automatic)","99.00","287.40",5236
"3223-WZWJM",26,"Month-to-month",True,"Electronic check","83.95","2254.20",5869
"9053-JZFKV",67,"Two year",False,"Credit card (automatic)","116.20","7752.30",4495
"2530-ENDWQ",71,"Two year",True,"Bank transfer (automatic)","93.70","6585.35",4296
"6615-ZGEDR",1,"Month-to-month",False,"Mailed check","19.70","19.70",5707
"9250-WYPLL",5,"Month-to-month",False,"Electronic check","75.55","413.65",4600
"2754-XBHTB",9,"Month-to-month",True,"Bank transfer (automatic)","77.65","714.15",3847
"1597-LHYNC",26,"Month-to-month",True,"Electronic check","95.00","2497.20",4232
"7055-VKGDA",54,"One year",True,"Credit card (automatic)","105.40","5643.40",4406
"0754-UKWQP",2,"Month-to-month",True,"Electronic check","95.85","197.70",3790
"7493-TPUWZ",1,"Month-to-month",True,"Electronic check","79.15","79.15",4243
"1577-HKTFG",30,"Month-to-month",False,"Bank transfer (automatic)","19.65","655.85",2486
"8752-STIVR",4,"Month-to-month",True,"Electronic check","79.00","303.15",2085
"4558-FANTW",17,"Month-to-month",False,"Electronic check","91.85","1574.45",5643
"8651-ENBZX",60,"One year",True,"Electronic check","106.00","6441.40",5507
"9330-IJWIO",13,"Month-to-month",True,"Electronic check","100.35","1358.85",2008
"9286-DOJGF",38,"Month-to-month",True,"Bank transfer (automatic)","74.95","2869.85",5165
"9661-MHUMO",1,"Month-to-month",True,"Credit card (automatic)","49.25","49.25",4478
"1842-EZJMK",50,"Month-to-month",False,"Electronic check","103.70","5071.05",5897
"8079-XRJRS",65,"One year",False,"Electronic check","89.75","5769.60",6110
"8073-IJDCM",1,"Month-to-month",True,"Mailed check","20.30","20.30",3830
"8884-ADFVN",7,"Month-to-month",True,"Electronic check","101.95","700.85",2016
"2720-WGKHP",2,"Month-to-month",True,"Electronic check","94.00","181.70",5569
"2869-ADAWR",45,"Month-to-month",True,"Credit card (automatic)","89.30","4016.85",4880
"9894-EZEWG",1,"Month-to-month",True,"Credit card (automatic)","74.30","74.30",5996
"7851-FLGGQ",1,"Month-to-month",True,"Mailed check","44.65","44.65",3704
"0637-UBJRP",13,"Month-to-month",False,"Electronic check","84.05","1095.30",4745
"0940-OUQEC",10,"Month-to-month",True,"Bank transfer (automatic)","80.70","788.80",3492
"0702-PGIBZ",4,"Month-to-month",True,"Electronic check","101.70","364.55",2777
"1963-VAUKV",1,"Month-to-month",False,"Mailed check","20.40","20.40",3663
"3058-HJCUY",41,"One year",True,"Electronic check","102.60","4213.35",2098
"3259-FDWOY",71,"Two year",True,"Bank transfer (automatic)","106.00","7723.70",4072
"0807-ZABDG",3,"Month-to-month",True,"Mailed check","55.10","154.65",4412
"5748-RNCJT",69,"Two year",True,"Bank transfer (automatic)","106.50","7348.80",4859
"7739-LAXOG",32,"Month-to-month",True,"Bank transfer (automatic)","91.05","2954.50",3590
"9776-CLUJA",51,"Month-to-month",True,"Electronic check","77.50","3807.35",5748
"6034-ZRYCV",72,"Two year",True,"Electronic check","54.20","3937.45",4481
"2079-FBMZK",6,"Month-to-month",True,"Mailed check","69.25","418.40",5816
"6608-QQLVK",1,"Month-to-month",True,"Electronic check","50.50","50.50",2077
"3551-HUAZH",1,"Month-to-month",True,"Electronic check","74.40","74.40",3429
"6302-JGYRJ",31,"One year",True,"Mailed check","79.45","2587.70",2872
"3685-YLCMQ",58,"One year",True,"Electronic check","104.65","6219.60",5411
"8634-MPHTR",47,"Month-to-month",True,"Electronic check","100.05","4871.05",5166
"8761-NSOBC",44,"Month-to-month",False,"Electronic check","100.55","4398.15",3486
"8413-VONUO",2,"Month-to-month",False,"Electronic check","95.65","167.30",5332
"9223-UCPVT",1,"Month-to-month",False,"Electronic check","94.40","94.40",5764
"4351-QLCSU",1,"Month-to-month",True,"Credit card (automatic)","55.00","55.00",3809
"5419-JPRRN",1,"Month-to-month",True,"Electronic check","101.45","101.45",4390
"2100-BDNSN",5,"Month-to-month",False,"Bank transfer (automatic)","67.95","350.30",3889
"0488-GSLFR",1,"Month-to-month",True,"Electronic check","69.50","69.50",3365
"9318-NKNFC",1,"Month-to-month",True,"Mailed check","18.85","18.85",4132
"9728-FTTVZ",1,"Month-to-month",True,"Electronic check","69.20","69.20",4073
"7254-IQWOZ",1,"Month-to-month",True,"Electronic check","69.65","69.65",5258
"2474-BRUCM",40,"Month-to-month",False,"Electronic check","101.85","4086.30",2837
"0742-NXBGR",1,"Month-to-month",True,"Electronic check","82.30","82.30",4278
"6110-OHIHY",3,"Month-to-month",False,"Electronic check","79.25","267.60",4183
"5889-LFOLL",13,"Month-to-month",True,"Electronic check","84.60","1115.20",2659
"5708-EVONK",58,"Month-to-month",True,"Bank transfer (automatic)","93.40","5435.60",5989
"8708-XPXHZ",42,"Month-to-month",True,"Electronic check","94.20","4186.30",5458
"0616-ATFGB",1,"Month-to-month",False,"Electronic check","25.05","25.05",2119
"7016-BPGEU",29,"Month-to-month",True,"Credit card (automatic)","25.10","712.85",2796
"6876-ADESB",1,"Month-to-month",False,"Electronic check","48.95","48.95",3913
"1963-SVUCV",1,"Month-to-month",False,"Electronic check","45.30","45.30",5774
"0220-EBGCE",2,"Month-to-month",True,"Electronic check","85.85","167.30",3273
